case:concept:name,CustomerID,BankerID,Loan Amount,Interest Rate,lifecycle:transition,Activity,EmpCntDa,CusToMo,EmpToMo,AVGIR,CusMoID,EmpMoID,EmpDayID
565,5,71,11323,0,10.3.2020,Record Loan Application Information,0,68499,175770,5.73,customer5-3,Banker71-3,Banker71-310
565,5,71,11323,0,10.3.2020,Check Amount Legality,0,68499,175770,5.73,customer5-3,Banker71-3,Banker71-310
565,5,71,11323,0,10.3.2020,Client Assessment,0,68499,175770,5.73,customer5-3,Banker71-3,Banker71-310
565,5,71,11323,7,10.3.2020,Setup Loan Contract,0,68499,175770,5.73,customer5-3,Banker71-3,Banker71-310
565,5,71,11323,7,10.3.2020,Check Interest Rate Average,0,68499,175770,5.73,customer5-3,Banker71-3,Banker71-310
565,5,71,11323,7,10.3.2020,Sign Loan Contract,0,68499,175770,5.73,customer5-3,Banker71-3,Banker71-310
565,5,71,11323,7,10.3.2020,disbursement,1,79822,187093,5.81,customer5-3,Banker71-3,Banker71-310
566,2,70,0,0,10.3.2020,Request Loan,1,75548,162136,4.23,customer2-3,Banker70-3,Banker70-310
566,2,70,0,0,10.3.2020,Check Employee Eligibility,1,75548,162136,4.23,customer2-3,Banker70-3,Banker70-310
566,2,70,14723,0,10.3.2020,Record Loan Application Information,1,75548,162136,4.23,customer2-3,Banker70-3,Banker70-310
566,2,70,14723,0,10.3.2020,Check Amount Legality,1,75548,162136,4.23,customer2-3,Banker70-3,Banker70-310
566,2,70,14723,0,10.3.2020,Client Assessment,1,75548,162136,4.23,customer2-3,Banker70-3,Banker70-310
566,2,70,14723,3,10.3.2020,Setup Loan Contract,1,75548,162136,4.23,customer2-3,Banker70-3,Banker70-310
566,2,70,14723,3,10.3.2020,Check Interest Rate Average,1,75548,162136,4.23,customer2-3,Banker70-3,Banker70-310
566,2,70,14723,3,10.3.2020,Sign Loan Contract,1,75548,162136,4.23,customer2-3,Banker70-3,Banker70-310
566,2,70,14723,3,10.3.2020,disbursement,2,90271,176859,4.14,customer2-3,Banker70-3,Banker70-310
567,5,72,0,0,10.3.2020,Request Loan,1,79822,214900,3.94,customer5-3,Banker72-3,Banker72-310
567,5,72,0,0,10.3.2020,Check Employee Eligibility,1,79822,214900,3.94,customer5-3,Banker72-3,Banker72-310
567,5,72,13204,0,10.3.2020,Record Loan Application Information,1,79822,214900,3.94,customer5-3,Banker72-3,Banker72-310
567,5,72,13204,0,10.3.2020,Check Amount Legality,1,79822,214900,3.94,customer5-3,Banker72-3,Banker72-310
567,5,72,13204,0,10.3.2020,Client Assessment,1,79822,214900,3.94,customer5-3,Banker72-3,Banker72-310
567,5,72,13204,1,10.3.2020,Setup Loan Contract,1,79822,214900,3.94,customer5-3,Banker72-3,Banker72-310
567,5,72,13204,1,10.3.2020,Check Interest Rate Average,1,79822,214900,3.94,customer5-3,Banker72-3,Banker72-310
567,5,72,13204,1,10.3.2020,Sign Loan Contract,1,79822,214900,3.94,customer5-3,Banker72-3,Banker72-310
567,5,72,13204,1,10.3.2020,disbursement,2,93026,228104,3.76,customer5-3,Banker72-3,Banker72-310
568,6,70,0,0,10.3.2020,Request Loan,2,191246,176859,4.14,customer6-3,Banker70-3,Banker70-310
568,6,70,0,0,10.3.2020,Check Employee Eligibility,2,191246,176859,4.14,customer6-3,Banker70-3,Banker70-310
568,6,70,5293,0,10.3.2020,Record Loan Application Information,2,191246,176859,4.14,customer6-3,Banker70-3,Banker70-310
568,6,70,5293,0,10.3.2020,Check Amount Legality,2,191246,176859,4.14,customer6-3,Banker70-3,Banker70-310
568,6,70,5293,0,10.3.2020,Client Assessment,2,191246,176859,4.14,customer6-3,Banker70-3,Banker70-310
568,6,70,5293,4,10.3.2020,Setup Loan Contract,2,191246,176859,4.14,customer6-3,Banker70-3,Banker70-310
568,6,70,5293,4,10.3.2020,Check Interest Rate Average,2,191246,176859,4.14,customer6-3,Banker70-3,Banker70-310
568,6,70,5293,4,10.3.2020,Sign Loan Contract,2,191246,176859,4.14,customer6-3,Banker70-3,Banker70-310
568,6,70,5293,4,10.3.2020,disbursement,3,196539,182152,4.13,customer6-3,Banker70-3,Banker70-310
569,4,71,0,0,10.3.2020,Request Loan,1,63627,187093,5.81,customer4-3,Banker71-3,Banker71-310
569,4,71,0,0,10.3.2020,Check Employee Eligibility,1,63627,187093,5.81,customer4-3,Banker71-3,Banker71-310
569,4,71,10777,0,10.3.2020,Record Loan Application Information,1,63627,187093,5.81,customer4-3,Banker71-3,Banker71-310
569,4,71,10777,0,10.3.2020,Check Amount Legality,1,63627,187093,5.81,customer4-3,Banker71-3,Banker71-310
569,4,71,10777,0,10.3.2020,Client Assessment,1,63627,187093,5.81,customer4-3,Banker71-3,Banker71-310
569,4,71,10777,8,10.3.2020,Setup Loan Contract,1,63627,187093,5.81,customer4-3,Banker71-3,Banker71-310
569,4,71,10777,8,10.3.2020,Check Interest Rate Average,1,63627,187093,5.81,customer4-3,Banker71-3,Banker71-310
569,4,71,10777,8,10.3.2020,Sign Loan Contract,1,63627,187093,5.81,customer4-3,Banker71-3,Banker71-310
569,4,71,10777,8,10.3.2020,disbursement,2,74404,197870,5.94,customer4-3,Banker71-3,Banker71-310
570,2,73,0,0,10.3.2020,Request Loan,0,90271,118306,3.92,customer2-3,Banker73-3,Banker73-310
570,2,73,0,0,10.3.2020,Check Employee Eligibility,0,90271,118306,3.92,customer2-3,Banker73-3,Banker73-310
570,2,73,11645,0,10.3.2020,Record Loan Application Information,0,90271,118306,3.92,customer2-3,Banker73-3,Banker73-310
570,2,73,11645,0,10.3.2020,Check Amount Legality,0,90271,118306,3.92,customer2-3,Banker73-3,Banker73-310
570,2,73,11645,0,10.3.2020,Client Assessment,0,90271,118306,3.92,customer2-3,Banker73-3,Banker73-310
570,2,73,11645,3,10.3.2020,Setup Loan Contract,0,90271,118306,3.92,customer2-3,Banker73-3,Banker73-310
570,2,73,11645,3,10.3.2020,Check Interest Rate Average,0,90271,118306,3.92,customer2-3,Banker73-3,Banker73-310
570,2,73,11645,3,10.3.2020,Sign Loan Contract,0,90271,118306,3.92,customer2-3,Banker73-3,Banker73-310
570,2,73,11645,3,10.3.2020,disbursement,1,101916,129951,3.85,customer2-3,Banker73-3,Banker73-310
571,3,72,0,0,11.3.2020,Request Loan,0,195685,228104,3.76,customer3-3,Banker72-3,Banker72-311
571,3,72,0,0,11.3.2020,Check Employee Eligibility,0,195685,228104,3.76,customer3-3,Banker72-3,Banker72-311
571,3,72,11956,0,11.3.2020,Record Loan Application Information,0,195685,228104,3.76,customer3-3,Banker72-3,Banker72-311
571,3,72,11956,0,11.3.2020,Check Amount Legality,0,195685,228104,3.76,customer3-3,Banker72-3,Banker72-311
571,3,72,11956,0,11.3.2020,Client Assessment,0,195685,228104,3.76,customer3-3,Banker72-3,Banker72-311
571,3,72,11956,0,11.3.2020,Cancel Request,0,195685,228104,3.76,customer3-3,Banker72-3,Banker72-311
572,6,70,0,0,11.3.2020,Request Loan,0,196539,182152,4.13,customer6-3,Banker70-3,Banker70-311
572,6,70,0,0,11.3.2020,Check Employee Eligibility,0,196539,182152,4.13,customer6-3,Banker70-3,Banker70-311
572,6,70,18941,0,11.3.2020,Record Loan Application Information,0,196539,182152,4.13,customer6-3,Banker70-3,Banker70-311
572,6,70,18941,0,11.3.2020,Check Amount Legality,0,196539,182152,4.13,customer6-3,Banker70-3,Banker70-311
572,6,70,18941,0,11.3.2020,Client Assessment,0,196539,182152,4.13,customer6-3,Banker70-3,Banker70-311
572,6,70,18941,0,11.3.2020,Cancel Request,0,196539,182152,4.13,customer6-3,Banker70-3,Banker70-311
573,1,72,0,0,11.3.2020,Request Loan,0,76507,228104,3.76,customer1-3,Banker72-3,Banker72-311
573,1,72,0,0,11.3.2020,Check Employee Eligibility,0,76507,228104,3.76,customer1-3,Banker72-3,Banker72-311
573,1,72,14891,0,11.3.2020,Record Loan Application Information,0,76507,228104,3.76,customer1-3,Banker72-3,Banker72-311
573,1,72,14891,0,11.3.2020,Check Amount Legality,0,76507,228104,3.76,customer1-3,Banker72-3,Banker72-311
573,1,72,14891,0,11.3.2020,Client Assessment,0,76507,228104,3.76,customer1-3,Banker72-3,Banker72-311
573,1,72,14891,8,11.3.2020,Setup Loan Contract,0,76507,228104,3.76,customer1-3,Banker72-3,Banker72-311
573,1,72,14891,8,11.3.2020,Check Interest Rate Average,0,76507,228104,3.76,customer1-3,Banker72-3,Banker72-311
573,1,72,14891,8,11.3.2020,Sign Loan Contract,0,76507,228104,3.76,customer1-3,Banker72-3,Banker72-311
573,1,72,14891,8,11.3.2020,disbursement,1,91398,242995,4,customer1-3,Banker72-3,Banker72-311
574,6,71,0,0,11.3.2020,Request Loan,0,196539,197870,5.94,customer6-3,Banker71-3,Banker71-311
574,6,71,0,0,11.3.2020,Check Employee Eligibility,0,196539,197870,5.94,customer6-3,Banker71-3,Banker71-311
574,6,71,9989,0,11.3.2020,Record Loan Application Information,0,196539,197870,5.94,customer6-3,Banker71-3,Banker71-311
574,6,71,9989,0,11.3.2020,Check Amount Legality,0,196539,197870,5.94,customer6-3,Banker71-3,Banker71-311
574,6,71,9989,0,11.3.2020,Client Assessment,0,196539,197870,5.94,customer6-3,Banker71-3,Banker71-311
574,6,71,9989,0,11.3.2020,Cancel Request,0,196539,197870,5.94,customer6-3,Banker71-3,Banker71-311
575,6,71,0,0,11.3.2020,Request Loan,0,196539,197870,5.94,customer6-3,Banker71-3,Banker71-311
575,6,71,0,0,11.3.2020,Check Employee Eligibility,0,196539,197870,5.94,customer6-3,Banker71-3,Banker71-311
575,6,71,7354,0,11.3.2020,Record Loan Application Information,0,196539,197870,5.94,customer6-3,Banker71-3,Banker71-311
575,6,71,7354,0,11.3.2020,Check Amount Legality,0,196539,197870,5.94,customer6-3,Banker71-3,Banker71-311
575,6,71,7354,0,11.3.2020,Client Assessment,0,196539,197870,5.94,customer6-3,Banker71-3,Banker71-311
575,6,71,7354,0,11.3.2020,Cancel Request,0,196539,197870,5.94,customer6-3,Banker71-3,Banker71-311
576,6,73,0,0,11.3.2020,Request Loan,0,196539,129951,3.85,customer6-3,Banker73-3,Banker73-311
576,6,73,0,0,11.3.2020,Check Employee Eligibility,0,196539,129951,3.85,customer6-3,Banker73-3,Banker73-311
576,6,73,12407,0,11.3.2020,Record Loan Application Information,0,196539,129951,3.85,customer6-3,Banker73-3,Banker73-311
576,6,73,12407,0,11.3.2020,Check Amount Legality,0,196539,129951,3.85,customer6-3,Banker73-3,Banker73-311
576,6,73,12407,0,11.3.2020,Client Assessment,0,196539,129951,3.85,customer6-3,Banker73-3,Banker73-311
576,6,73,12407,0,11.3.2020,Cancel Request,0,196539,129951,3.85,customer6-3,Banker73-3,Banker73-311
577,1,71,0,0,11.3.2020,Request Loan,0,91398,197870,5.94,customer1-3,Banker71-3,Banker71-311
577,1,71,0,0,11.3.2020,Check Employee Eligibility,0,91398,197870,5.94,customer1-3,Banker71-3,Banker71-311
577,1,71,19496,0,11.3.2020,Record Loan Application Information,0,91398,197870,5.94,customer1-3,Banker71-3,Banker71-311
577,1,71,19496,0,11.3.2020,Check Amount Legality,0,91398,197870,5.94,customer1-3,Banker71-3,Banker71-311
577,1,71,19496,0,11.3.2020,Client Assessment,0,91398,197870,5.94,customer1-3,Banker71-3,Banker71-311
577,1,71,19496,5,11.3.2020,Setup Loan Contract,0,91398,197870,5.94,customer1-3,Banker71-3,Banker71-311
577,1,71,19496,5,11.3.2020,Check Interest Rate Average,0,91398,197870,5.94,customer1-3,Banker71-3,Banker71-311
577,1,71,19496,5,11.3.2020,Sign Loan Contract,0,91398,197870,5.94,customer1-3,Banker71-3,Banker71-311
577,1,71,19496,5,11.3.2020,disbursement,1,110894,217366,5.89,customer1-3,Banker71-3,Banker71-311
578,6,70,0,0,12.3.2020,Request Loan,0,196539,182152,4.13,customer6-3,Banker70-3,Banker70-312
578,6,70,0,0,12.3.2020,Check Employee Eligibility,0,196539,182152,4.13,customer6-3,Banker70-3,Banker70-312
578,6,70,8610,0,12.3.2020,Record Loan Application Information,0,196539,182152,4.13,customer6-3,Banker70-3,Banker70-312
578,6,70,8610,0,12.3.2020,Check Amount Legality,0,196539,182152,4.13,customer6-3,Banker70-3,Banker70-312
578,6,70,8610,0,12.3.2020,Client Assessment,0,196539,182152,4.13,customer6-3,Banker70-3,Banker70-312
578,6,70,8610,0,12.3.2020,Cancel Request,0,196539,182152,4.13,customer6-3,Banker70-3,Banker70-312
579,6,71,0,0,12.3.2020,Request Loan,0,196539,217366,5.89,customer6-3,Banker71-3,Banker71-312
579,6,71,0,0,12.3.2020,Check Employee Eligibility,0,196539,217366,5.89,customer6-3,Banker71-3,Banker71-312
579,6,71,18472,0,12.3.2020,Record Loan Application Information,0,196539,217366,5.89,customer6-3,Banker71-3,Banker71-312
579,6,71,18472,0,12.3.2020,Check Amount Legality,0,196539,217366,5.89,customer6-3,Banker71-3,Banker71-312
579,6,71,18472,0,12.3.2020,Client Assessment,0,196539,217366,5.89,customer6-3,Banker71-3,Banker71-312
579,6,71,18472,0,12.3.2020,Cancel Request,0,196539,217366,5.89,customer6-3,Banker71-3,Banker71-312
580,3,72,0,0,12.3.2020,Request Loan,0,195685,242995,4,customer3-3,Banker72-3,Banker72-312
580,3,72,0,0,12.3.2020,Check Employee Eligibility,0,195685,242995,4,customer3-3,Banker72-3,Banker72-312
580,3,72,16979,0,12.3.2020,Record Loan Application Information,0,195685,242995,4,customer3-3,Banker72-3,Banker72-312
580,3,72,16979,0,12.3.2020,Check Amount Legality,0,195685,242995,4,customer3-3,Banker72-3,Banker72-312
580,3,72,16979,0,12.3.2020,Client Assessment,0,195685,242995,4,customer3-3,Banker72-3,Banker72-312
580,3,72,16979,0,12.3.2020,Cancel Request,0,195685,242995,4,customer3-3,Banker72-3,Banker72-312
581,4,72,0,0,12.3.2020,Request Loan,0,74404,242995,4,customer4-3,Banker72-3,Banker72-312
581,4,72,0,0,12.3.2020,Check Employee Eligibility,0,74404,242995,4,customer4-3,Banker72-3,Banker72-312
581,4,72,16662,0,12.3.2020,Record Loan Application Information,0,74404,242995,4,customer4-3,Banker72-3,Banker72-312
581,4,72,16662,0,12.3.2020,Check Amount Legality,0,74404,242995,4,customer4-3,Banker72-3,Banker72-312
581,4,72,16662,0,12.3.2020,Client Assessment,0,74404,242995,4,customer4-3,Banker72-3,Banker72-312
581,4,72,16662,3,12.3.2020,Setup Loan Contract,0,74404,242995,4,customer4-3,Banker72-3,Banker72-312
581,4,72,16662,3,12.3.2020,Check Interest Rate Average,0,74404,242995,4,customer4-3,Banker72-3,Banker72-312
581,4,72,16662,3,12.3.2020,Sign Loan Contract,0,74404,242995,4,customer4-3,Banker72-3,Banker72-312
581,4,72,16662,3,12.3.2020,disbursement,1,91066,259657,3.95,customer4-3,Banker72-3,Banker72-312
582,3,70,0,0,12.3.2020,Request Loan,0,195685,182152,4.13,customer3-3,Banker70-3,Banker70-312
582,3,70,0,0,12.3.2020,Check Employee Eligibility,0,195685,182152,4.13,customer3-3,Banker70-3,Banker70-312
582,3,70,15742,0,12.3.2020,Record Loan Application Information,0,195685,182152,4.13,customer3-3,Banker70-3,Banker70-312
582,3,70,15742,0,12.3.2020,Check Amount Legality,0,195685,182152,4.13,customer3-3,Banker70-3,Banker70-312
582,3,70,15742,0,12.3.2020,Client Assessment,0,195685,182152,4.13,customer3-3,Banker70-3,Banker70-312
582,3,70,15742,0,12.3.2020,Cancel Request,0,195685,182152,4.13,customer3-3,Banker70-3,Banker70-312
583,1,72,0,0,12.3.2020,Request Loan,1,110894,259657,3.95,customer1-3,Banker72-3,Banker72-312
583,1,72,0,0,12.3.2020,Check Employee Eligibility,1,110894,259657,3.95,customer1-3,Banker72-3,Banker72-312
583,1,72,10123,0,12.3.2020,Record Loan Application Information,1,110894,259657,3.95,customer1-3,Banker72-3,Banker72-312
583,1,72,10123,0,12.3.2020,Check Amount Legality,1,110894,259657,3.95,customer1-3,Banker72-3,Banker72-312
583,1,72,10123,0,12.3.2020,Client Assessment,1,110894,259657,3.95,customer1-3,Banker72-3,Banker72-312
583,1,72,10123,3,12.3.2020,Setup Loan Contract,1,110894,259657,3.95,customer1-3,Banker72-3,Banker72-312
583,1,72,10123,3,12.3.2020,Check Interest Rate Average,1,110894,259657,3.95,customer1-3,Banker72-3,Banker72-312
583,1,72,10123,3,12.3.2020,Sign Loan Contract,1,110894,259657,3.95,customer1-3,Banker72-3,Banker72-312
583,1,72,10123,3,12.3.2020,disbursement,2,121017,269780,3.9,customer1-3,Banker72-3,Banker72-312
584,3,72,0,0,12.3.2020,Request Loan,2,195685,269780,3.9,customer3-3,Banker72-3,Banker72-312
584,3,72,0,0,12.3.2020,Check Employee Eligibility,2,195685,269780,3.9,customer3-3,Banker72-3,Banker72-312
584,3,72,10998,0,12.3.2020,Record Loan Application Information,2,195685,269780,3.9,customer3-3,Banker72-3,Banker72-312
584,3,72,10998,0,12.3.2020,Check Amount Legality,2,195685,269780,3.9,customer3-3,Banker72-3,Banker72-312
584,3,72,10998,0,12.3.2020,Client Assessment,2,195685,269780,3.9,customer3-3,Banker72-3,Banker72-312
584,3,72,10998,0,12.3.2020,Cancel Request,2,195685,269780,3.9,customer3-3,Banker72-3,Banker72-312
585,1,71,0,0,12.3.2020,Request Loan,0,121017,217366,5.89,customer1-3,Banker71-3,Banker71-312
585,1,71,0,0,12.3.2020,Check Employee Eligibility,0,121017,217366,5.89,customer1-3,Banker71-3,Banker71-312
585,1,71,15170,0,12.3.2020,Record Loan Application Information,0,121017,217366,5.89,customer1-3,Banker71-3,Banker71-312
585,1,71,15170,0,12.3.2020,Check Amount Legality,0,121017,217366,5.89,customer1-3,Banker71-3,Banker71-312
585,1,71,15170,0,12.3.2020,Client Assessment,0,121017,217366,5.89,customer1-3,Banker71-3,Banker71-312
585,1,71,15170,1,12.3.2020,Setup Loan Contract,0,121017,217366,5.89,customer1-3,Banker71-3,Banker71-312
585,1,71,15170,1,12.3.2020,Check Interest Rate Average,0,121017,217366,5.89,customer1-3,Banker71-3,Banker71-312
585,1,71,15170,1,12.3.2020,Sign Loan Contract,0,121017,217366,5.89,customer1-3,Banker71-3,Banker71-312
585,1,71,15170,1,12.3.2020,disbursement,1,136187,232536,5.63,customer1-3,Banker71-3,Banker71-312
586,2,71,0,0,12.3.2020,Request Loan,1,101916,232536,5.63,customer2-3,Banker71-3,Banker71-312
586,2,71,0,0,12.3.2020,Check Employee Eligibility,1,101916,232536,5.63,customer2-3,Banker71-3,Banker71-312
586,2,71,14311,0,12.3.2020,Record Loan Application Information,1,101916,232536,5.63,customer2-3,Banker71-3,Banker71-312
586,2,71,14311,0,12.3.2020,Check Amount Legality,1,101916,232536,5.63,customer2-3,Banker71-3,Banker71-312
586,2,71,14311,0,12.3.2020,Client Assessment,1,101916,232536,5.63,customer2-3,Banker71-3,Banker71-312
586,2,71,14311,2,12.3.2020,Setup Loan Contract,1,101916,232536,5.63,customer2-3,Banker71-3,Banker71-312
586,2,71,14311,2,12.3.2020,Check Interest Rate Average,1,101916,232536,5.63,customer2-3,Banker71-3,Banker71-312
586,2,71,14311,2,12.3.2020,Sign Loan Contract,1,101916,232536,5.63,customer2-3,Banker71-3,Banker71-312
586,2,71,14311,2,12.3.2020,disbursement,2,116227,246847,5.45,customer2-3,Banker71-3,Banker71-312
587,3,72,0,0,13.3.2020,Request Loan,0,195685,269780,3.9,customer3-3,Banker72-3,Banker72-313
587,3,72,0,0,13.3.2020,Check Employee Eligibility,0,195685,269780,3.9,customer3-3,Banker72-3,Banker72-313
587,3,72,18882,0,13.3.2020,Record Loan Application Information,0,195685,269780,3.9,customer3-3,Banker72-3,Banker72-313
587,3,72,18882,0,13.3.2020,Check Amount Legality,0,195685,269780,3.9,customer3-3,Banker72-3,Banker72-313
587,3,72,18882,0,13.3.2020,Client Assessment,0,195685,269780,3.9,customer3-3,Banker72-3,Banker72-313
587,3,72,18882,0,13.3.2020,Cancel Request,0,195685,269780,3.9,customer3-3,Banker72-3,Banker72-313
588,6,70,0,0,13.3.2020,Request Loan,0,196539,182152,4.13,customer6-3,Banker70-3,Banker70-313
588,6,70,0,0,13.3.2020,Check Employee Eligibility,0,196539,182152,4.13,customer6-3,Banker70-3,Banker70-313
588,6,70,12411,0,13.3.2020,Record Loan Application Information,0,196539,182152,4.13,customer6-3,Banker70-3,Banker70-313
588,6,70,12411,0,13.3.2020,Check Amount Legality,0,196539,182152,4.13,customer6-3,Banker70-3,Banker70-313
588,6,70,12411,0,13.3.2020,Client Assessment,0,196539,182152,4.13,customer6-3,Banker70-3,Banker70-313
588,6,70,12411,0,13.3.2020,Cancel Request,0,196539,182152,4.13,customer6-3,Banker70-3,Banker70-313
589,6,72,0,0,13.3.2020,Request Loan,0,196539,269780,3.9,customer6-3,Banker72-3,Banker72-313
589,6,72,0,0,13.3.2020,Check Employee Eligibility,0,196539,269780,3.9,customer6-3,Banker72-3,Banker72-313
589,6,72,10900,0,13.3.2020,Record Loan Application Information,0,196539,269780,3.9,customer6-3,Banker72-3,Banker72-313
589,6,72,10900,0,13.3.2020,Check Amount Legality,0,196539,269780,3.9,customer6-3,Banker72-3,Banker72-313
589,6,72,10900,0,13.3.2020,Client Assessment,0,196539,269780,3.9,customer6-3,Banker72-3,Banker72-313
589,6,72,10900,0,13.3.2020,Cancel Request,0,196539,269780,3.9,customer6-3,Banker72-3,Banker72-313
590,3,72,0,0,13.3.2020,Request Loan,0,195685,269780,3.9,customer3-3,Banker72-3,Banker72-313
590,3,72,0,0,13.3.2020,Check Employee Eligibility,0,195685,269780,3.9,customer3-3,Banker72-3,Banker72-313
590,3,72,13564,0,13.3.2020,Record Loan Application Information,0,195685,269780,3.9,customer3-3,Banker72-3,Banker72-313
590,3,72,13564,0,13.3.2020,Check Amount Legality,0,195685,269780,3.9,customer3-3,Banker72-3,Banker72-313
590,3,72,13564,0,13.3.2020,Client Assessment,0,195685,269780,3.9,customer3-3,Banker72-3,Banker72-313
590,3,72,13564,0,13.3.2020,Cancel Request,0,195685,269780,3.9,customer3-3,Banker72-3,Banker72-313
591,2,73,0,0,13.3.2020,Request Loan,0,116227,129951,3.85,customer2-3,Banker73-3,Banker73-313
591,2,73,0,0,13.3.2020,Check Employee Eligibility,0,116227,129951,3.85,customer2-3,Banker73-3,Banker73-313
591,2,73,10483,0,13.3.2020,Record Loan Application Information,0,116227,129951,3.85,customer2-3,Banker73-3,Banker73-313
591,2,73,10483,0,13.3.2020,Check Amount Legality,0,116227,129951,3.85,customer2-3,Banker73-3,Banker73-313
591,2,73,10483,0,13.3.2020,Client Assessment,0,116227,129951,3.85,customer2-3,Banker73-3,Banker73-313
591,2,73,10483,5,13.3.2020,Setup Loan Contract,0,116227,129951,3.85,customer2-3,Banker73-3,Banker73-313
591,2,73,10483,5,13.3.2020,Check Interest Rate Average,0,116227,129951,3.85,customer2-3,Banker73-3,Banker73-313
591,2,73,10483,5,13.3.2020,Sign Loan Contract,0,116227,129951,3.85,customer2-3,Banker73-3,Banker73-313
591,2,73,10483,5,13.3.2020,disbursement,1,126710,140434,3.93,customer2-3,Banker73-3,Banker73-313
592,4,70,0,0,13.3.2020,Request Loan,0,91066,182152,4.13,customer4-3,Banker70-3,Banker70-313
592,4,70,0,0,13.3.2020,Check Employee Eligibility,0,91066,182152,4.13,customer4-3,Banker70-3,Banker70-313
592,4,70,15565,0,13.3.2020,Record Loan Application Information,0,91066,182152,4.13,customer4-3,Banker70-3,Banker70-313
592,4,70,15565,0,13.3.2020,Check Amount Legality,0,91066,182152,4.13,customer4-3,Banker70-3,Banker70-313
592,4,70,15565,0,13.3.2020,Client Assessment,0,91066,182152,4.13,customer4-3,Banker70-3,Banker70-313
592,4,70,15565,5,13.3.2020,Setup Loan Contract,0,91066,182152,4.13,customer4-3,Banker70-3,Banker70-313
592,4,70,15565,5,13.3.2020,Check Interest Rate Average,0,91066,182152,4.13,customer4-3,Banker70-3,Banker70-313
592,4,70,15565,5,13.3.2020,Sign Loan Contract,0,91066,182152,4.13,customer4-3,Banker70-3,Banker70-313
592,4,70,15565,5,13.3.2020,disbursement,1,106631,197717,4.19,customer4-3,Banker70-3,Banker70-313
593,4,73,0,0,13.3.2020,Request Loan,1,106631,140434,3.93,customer4-3,Banker73-3,Banker73-313
593,4,73,0,0,13.3.2020,Check Employee Eligibility,1,106631,140434,3.93,customer4-3,Banker73-3,Banker73-313
593,4,73,8020,0,13.3.2020,Record Loan Application Information,1,106631,140434,3.93,customer4-3,Banker73-3,Banker73-313
593,4,73,8020,0,13.3.2020,Check Amount Legality,1,106631,140434,3.93,customer4-3,Banker73-3,Banker73-313
593,4,73,8020,0,13.3.2020,Client Assessment,1,106631,140434,3.93,customer4-3,Banker73-3,Banker73-313
593,4,73,8020,7,13.3.2020,Setup Loan Contract,1,106631,140434,3.93,customer4-3,Banker73-3,Banker73-313
593,4,73,8020,7,13.3.2020,Check Interest Rate Average,1,106631,140434,3.93,customer4-3,Banker73-3,Banker73-313
593,4,73,8020,7,13.3.2020,Sign Loan Contract,1,106631,140434,3.93,customer4-3,Banker73-3,Banker73-313
593,4,73,8020,7,13.3.2020,disbursement,2,114651,148454,4.13,customer4-3,Banker73-3,Banker73-313
594,2,72,0,0,13.3.2020,Request Loan,0,126710,269780,3.9,customer2-3,Banker72-3,Banker72-313
594,2,72,0,0,13.3.2020,Check Employee Eligibility,0,126710,269780,3.9,customer2-3,Banker72-3,Banker72-313
594,2,72,9676,0,13.3.2020,Record Loan Application Information,0,126710,269780,3.9,customer2-3,Banker72-3,Banker72-313
594,2,72,9676,0,13.3.2020,Check Amount Legality,0,126710,269780,3.9,customer2-3,Banker72-3,Banker72-313
594,2,72,9676,0,13.3.2020,Client Assessment,0,126710,269780,3.9,customer2-3,Banker72-3,Banker72-313
594,2,72,9676,8,13.3.2020,Setup Loan Contract,0,126710,269780,3.9,customer2-3,Banker72-3,Banker72-313
594,2,72,9676,8,13.3.2020,Check Interest Rate Average,0,126710,269780,3.9,customer2-3,Banker72-3,Banker72-313
594,2,72,9676,8,13.3.2020,Sign Loan Contract,0,126710,269780,3.9,customer2-3,Banker72-3,Banker72-313
594,2,72,9676,8,13.3.2020,disbursement,1,136386,279456,4.1,customer2-3,Banker72-3,Banker72-313
595,6,73,0,0,13.3.2020,Request Loan,2,196539,148454,4.13,customer6-3,Banker73-3,Banker73-313
595,6,73,0,0,13.3.2020,Check Employee Eligibility,2,196539,148454,4.13,customer6-3,Banker73-3,Banker73-313
595,6,73,14403,0,13.3.2020,Record Loan Application Information,2,196539,148454,4.13,customer6-3,Banker73-3,Banker73-313
595,6,73,14403,0,13.3.2020,Check Amount Legality,2,196539,148454,4.13,customer6-3,Banker73-3,Banker73-313
595,6,73,14403,0,13.3.2020,Client Assessment,2,196539,148454,4.13,customer6-3,Banker73-3,Banker73-313
595,6,73,14403,0,13.3.2020,Cancel Request,2,196539,148454,4.13,customer6-3,Banker73-3,Banker73-313
596,4,73,0,0,13.3.2020,Request Loan,2,114651,148454,4.13,customer4-3,Banker73-3,Banker73-313
596,4,73,0,0,13.3.2020,Check Employee Eligibility,2,114651,148454,4.13,customer4-3,Banker73-3,Banker73-313
596,4,73,11406,0,13.3.2020,Record Loan Application Information,2,114651,148454,4.13,customer4-3,Banker73-3,Banker73-313
596,4,73,11406,0,13.3.2020,Check Amount Legality,2,114651,148454,4.13,customer4-3,Banker73-3,Banker73-313
596,4,73,11406,0,13.3.2020,Client Assessment,2,114651,148454,4.13,customer4-3,Banker73-3,Banker73-313
596,4,73,11406,2,13.3.2020,Setup Loan Contract,2,114651,148454,4.13,customer4-3,Banker73-3,Banker73-313
